"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","connectance","fixed"
"737",1,2,14,2,0,70,0,19,1,51,1,3,0,5,42,0,6,0,4,6,0,0,0,25,53,0,14,30,0,0,0,0,0,0,6,36,35,0,39,1,12,0,0,0,0,6,0,0,0,0,0,200
"738",61,0,59,0,0,6,3,0,6,0,0,1,0,44,0,0,15,0,0,8,1,0,12,21,8,0,0,0,0,1,7,0,1,5,1,27,0,0,0,0,1,0,5,94,0,23,53,0,1,20,0,200
"739",8,5,0,36,21,105,1,5,5,1,2,0,0,29,5,1,50,9,0,0,0,0,0,2,0,3,3,1,12,26,28,4,0,0,0,0,0,0,0,0,0,28,19,34,7,14,0,0,20,0,0,200
"740",0,1,6,31,0,0,1,55,5,89,2,0,18,0,21,12,6,0,3,4,4,14,2,9,0,0,3,6,0,0,5,9,0,2,0,2,7,146,0,0,3,0,0,7,3,2,6,0,0,0,0,200
"741",0,0,3,0,17,2,0,20,16,0,0,0,37,12,58,4,0,23,0,16,16,0,0,36,26,0,0,0,5,25,0,0,45,0,26,0,0,0,0,0,0,0,0,11,0,0,71,15,0,0,0,200
"742",0,18,0,13,0,0,80,0,6,0,39,5,14,21,1,0,0,0,23,29,0,0,0,0,1,0,18,8,0,11,0,0,2,0,80,3,3,70,0,0,1,19,3,5,1,7,2,1,0,0,0,200
"743",8,1,0,0,0,0,14,0,30,0,2,1,0,16,0,7,0,0,1,0,25,1,1,82,0,2,12,6,0,41,27,7,0,15,0,3,0,0,0,5,20,12,53,58,21,4,0,3,6,0,0,200
"744",0,0,11,1,0,0,2,1,0,1,0,2,164,34,51,4,8,0,1,6,2,0,61,0,4,8,0,15,0,0,4,2,0,4,0,0,0,9,0,1,0,0,0,82,0,0,0,0,6,0,0,200
"745",0,0,0,0,0,3,6,0,0,0,52,6,2,22,7,0,2,1,39,0,3,12,10,12,0,3,2,2,0,9,1,2,0,1,0,30,0,12,4,0,5,0,2,66,41,0,1,6,0,120,0,200
"746",2,0,17,0,38,18,119,0,2,0,0,12,2,5,0,14,0,1,5,3,0,0,0,0,1,1,27,23,3,1,12,0,0,0,0,0,98,0,0,0,0,0,0,0,0,6,0,71,2,1,0,200
"747",0,71,0,13,11,1,0,56,0,4,84,0,0,1,10,2,32,0,0,0,0,0,0,5,0,0,4,4,0,1,24,0,0,1,2,60,1,0,28,2,41,0,0,0,0,0,0,2,24,0,0,200
"748",7,0,8,19,0,0,0,57,0,0,17,0,0,0,0,1,50,7,0,32,86,0,5,0,13,6,0,0,65,7,1,0,13,70,0,1,0,2,0,0,6,0,0,4,3,1,0,1,2,0,0,200
"749",8,5,4,0,2,39,2,0,0,4,0,2,0,5,7,0,45,0,0,5,0,0,0,159,3,0,3,0,2,28,0,0,48,0,4,0,0,0,0,1,0,6,17,17,11,1,56,0,0,0,0,200
"750",15,21,3,0,12,0,0,0,3,13,0,65,0,4,0,2,2,0,3,0,0,160,3,0,0,0,0,0,0,32,2,23,1,3,0,1,0,0,1,0,3,0,27,19,7,0,0,56,0,3,0,200
"751",9,1,170,4,6,3,4,9,1,1,3,3,1,2,0,3,0,1,2,2,0,0,1,8,0,1,0,0,0,4,7,1,1,0,1,0,1,2,0,1,243,2,0,0,0,0,1,0,0,0,0.01,0
"752",5,3,5,2,19,2,0,0,3,5,1,1,0,2,0,0,0,3,0,1,0,0,2,2,1,0,8,1,2,11,2,1,0,1,0,0,40,371,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0
"753",8,7,12,26,13,9,59,9,2,196,6,2,2,4,11,1,11,6,16,0,16,2,9,6,2,2,4,4,5,2,1,3,0,2,4,2,0,2,8,10,3,0,0,0,0,5,0,1,1,0,0.01,0
"754",30,9,14,12,12,13,42,6,25,5,158,4,5,4,17,9,8,8,7,8,5,2,3,1,6,3,9,3,3,0,19,2,0,5,2,2,4,1,1,4,0,4,0,1,9,0,4,1,0,0,0.01,0
"755",185,9,5,2,23,16,9,1,36,15,88,1,3,1,7,3,0,51,1,7,0,3,4,9,2,1,0,0,3,2,2,0,4,0,2,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0.01,0
"756",42,41,17,14,30,22,26,4,8,20,5,10,12,18,8,13,5,7,1,3,14,5,4,5,0,4,4,8,2,20,0,3,15,64,12,1,0,1,2,1,3,0,1,3,2,1,2,3,1,0,0.01,0
"757",83,44,4,40,7,11,17,3,1,19,6,2,31,9,3,4,0,15,5,2,4,5,4,19,67,17,2,4,9,0,1,5,2,15,1,1,1,0,18,1,3,1,5,1,3,1,0,0,1,0,0.01,0
"758",6,3,99,12,7,11,6,4,7,4,54,13,22,1,5,8,111,5,5,7,9,2,7,3,6,5,4,1,6,1,0,2,1,0,12,2,5,4,11,6,0,9,4,0,0,0,1,1,2,0,0.01,0
"759",78,25,13,12,28,33,17,11,19,4,10,7,4,3,11,6,5,1,15,2,7,61,13,10,13,3,12,2,6,2,0,0,2,1,16,1,0,6,3,2,3,21,0,0,5,0,1,0,1,0,0.01,0
"760",14,18,18,4,10,2,264,14,3,6,3,0,0,2,2,1,7,1,0,0,0,1,18,0,1,0,18,0,2,9,0,0,0,0,1,1,1,0,74,0,0,0,0,0,0,1,0,1,0,0,0.01,0
"761",50,232,13,13,7,2,5,77,7,11,2,3,2,11,6,3,4,1,4,2,2,0,0,14,2,1,1,3,2,0,1,1,0,2,3,1,0,3,0,0,0,0,0,1,0,3,1,0,0,0,0.01,0
"762",211,13,4,2,2,3,1,177,1,0,0,1,2,32,17,1,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,20,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0
"763",10,37,237,31,4,8,5,5,4,7,3,35,5,1,2,2,4,4,1,1,3,10,6,1,7,0,0,6,15,3,9,1,5,0,4,15,1,2,2,0,0,1,0,0,1,0,0,0,0,0,0.01,0
"764",30,16,22,13,29,13,14,16,11,7,16,12,4,27,4,114,9,2,16,5,6,1,5,25,2,10,6,4,0,4,1,1,2,9,2,3,2,4,0,4,1,4,0,3,1,0,2,2,5,0,0.01,0
"765",104,16,6,9,14,5,8,43,7,6,9,3,7,7,1,12,5,3,7,9,4,1,1,2,2,0,1,13,0,0,5,0,61,100,0,2,3,2,1,5,1,0,2,0,1,2,3,0,0,0,0.01,0
"766",153,19,15,22,13,25,7,9,6,21,12,35,4,6,41,3,8,2,47,2,3,14,1,3,0,1,0,0,10,1,2,2,3,2,0,2,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0.01,0
"767",43,9,4,12,8,100,17,8,14,6,24,7,3,5,70,4,4,20,6,0,9,3,5,3,1,5,10,6,33,3,13,0,0,1,11,4,2,1,4,2,1,1,7,1,3,0,1,0,0,0,0.01,0
"768",15,58,29,18,7,31,22,5,15,15,11,13,9,5,39,8,9,2,3,6,10,47,6,15,6,9,6,6,13,5,2,5,1,4,8,2,1,4,2,4,1,4,2,2,4,0,0,0,0,0,0.01,0
"769",12,20,33,48,18,8,16,28,20,7,4,58,18,37,7,20,2,8,8,1,22,12,6,1,13,3,2,20,1,3,4,3,6,1,1,10,0,1,2,2,1,0,0,2,2,1,0,0,0,0,0.01,0
"770",55,29,23,10,31,6,8,4,7,9,10,4,6,31,62,7,1,7,6,3,10,16,3,7,20,21,4,6,1,4,7,5,0,3,8,6,2,2,2,3,0,3,0,0,35,0,2,4,1,0,0.01,0
"771",39,24,8,13,26,14,17,59,8,16,50,13,7,3,2,9,5,22,2,4,2,8,11,0,0,4,10,5,0,1,4,2,4,3,6,8,25,0,44,2,0,1,4,1,0,1,2,1,2,0,0.01,0
"772",15,12,7,96,25,16,9,16,7,8,39,5,10,68,2,3,14,12,14,9,3,2,5,22,0,5,3,0,3,3,8,1,17,5,4,0,1,1,2,14,0,0,0,1,2,3,0,0,0,0,0.01,0
"773",41,8,10,12,15,50,5,12,7,5,101,10,2,2,72,47,5,4,8,27,0,7,5,4,4,2,0,1,3,6,2,2,0,1,0,2,0,0,3,2,4,0,5,0,0,0,1,0,0,0,0.01,0
"774",31,12,14,25,257,14,2,4,22,0,4,3,6,1,40,2,3,6,1,2,2,0,4,1,0,2,2,9,2,0,0,5,0,0,1,2,3,0,1,0,1,1,2,4,6,0,1,0,0,0,0.01,0
"775",16,22,17,9,7,16,17,7,3,9,7,7,24,53,15,4,96,3,9,4,1,1,0,2,3,4,4,2,1,1,80,0,0,0,0,0,13,3,0,1,1,11,0,3,0,0,16,0,0,0,0.01,0
"776",3,3,65,1,352,2,2,0,0,0,0,41,3,0,2,5,0,1,0,0,0,1,1,2,0,1,1,0,2,0,0,0,0,5,0,0,0,3,1,1,0,1,0,0,0,0,1,0,0,0,0.01,0
"777",19,12,6,7,13,0,10,2,96,2,8,4,6,1,52,0,2,1,66,0,10,18,2,6,1,4,2,6,3,6,0,6,1,117,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0.01,0
"778",20,9,4,5,4,31,5,4,1,8,18,29,283,2,4,6,1,11,16,2,7,2,0,0,1,0,2,6,3,0,0,0,0,1,0,3,0,3,2,0,2,0,0,0,0,0,4,0,0,0,0.01,0
"779",46,42,18,19,32,10,7,8,15,2,13,9,19,12,6,5,1,62,4,6,2,1,2,1,4,3,79,1,29,5,4,2,3,4,2,6,3,0,0,0,2,0,0,5,0,1,0,0,0,0,0.01,0
"780",36,28,13,8,11,16,79,16,14,12,2,6,7,10,7,3,9,15,13,17,19,32,3,17,1,3,2,5,5,0,0,0,3,1,2,5,0,3,1,2,2,48,7,0,2,0,6,0,1,0,0.01,0
"781",13,9,12,11,6,25,63,7,2,9,42,21,4,2,16,87,11,8,7,4,3,3,18,48,7,3,2,6,2,2,1,1,5,1,1,1,15,3,1,1,2,1,3,1,1,0,4,1,0,0,0.01,0
"782",36,106,13,18,8,16,27,8,11,6,13,49,7,6,8,5,8,13,34,10,7,9,3,4,5,4,3,3,4,5,2,9,2,4,3,4,2,0,1,0,2,3,0,0,6,5,1,1,0,0,0.01,0
"783",8,50,5,10,5,3,5,12,2,5,101,6,7,84,23,1,1,0,0,9,2,1,0,1,7,0,0,9,2,1,99,4,2,4,14,0,4,2,0,1,2,1,0,0,0,1,0,1,0,0,0.01,0
"784",39,7,15,22,13,6,11,8,5,25,5,9,4,3,35,7,1,14,4,6,7,1,2,8,2,1,1,8,2,1,34,2,2,2,6,31,0,2,2,7,1,54,1,3,0,0,71,0,1,0,0.01,0
"785",135,28,26,25,6,11,12,7,11,5,13,14,15,3,36,8,4,15,6,0,3,14,8,1,5,9,5,6,8,2,14,0,11,4,2,0,3,1,2,0,10,1,0,0,0,0,2,1,0,0,0.01,0
"786",21,33,19,9,34,3,8,7,5,4,5,3,16,14,5,6,3,8,9,5,6,2,9,3,4,0,174,0,2,5,0,2,2,4,2,1,14,7,0,9,21,2,2,2,0,0,1,1,0,0,0.01,0
"787",9,14,12,5,8,17,77,7,9,6,6,9,7,2,3,7,174,5,2,1,37,1,2,4,15,3,6,5,5,8,2,2,1,0,5,2,2,5,1,4,0,1,1,1,0,0,0,0,0,0,0.01,0
"788",7,7,9,2,4,3,4,78,4,4,2,0,283,10,14,4,2,10,1,3,4,0,0,9,0,1,1,0,2,1,2,0,2,2,6,0,3,0,6,1,0,0,2,0,1,1,2,1,0,0,0.01,0
"789",19,44,44,12,6,19,14,12,7,11,21,110,8,10,5,12,7,3,25,1,6,3,16,6,3,2,25,7,6,0,4,2,3,0,2,0,1,2,0,0,0,3,1,2,3,1,1,2,0,0,0.01,0
"790",21,17,6,5,114,22,3,14,30,6,8,12,3,3,3,8,17,8,6,6,15,4,11,4,6,5,5,74,2,2,3,7,3,3,0,4,0,2,13,3,1,3,2,2,2,1,0,0,1,0,0.01,0
"791",15,15,68,5,6,2,32,3,4,4,9,2,9,2,3,7,2,4,1,4,6,9,8,62,3,2,3,1,2,2,5,2,5,0,8,160,3,2,0,0,1,1,5,0,1,0,1,0,4,0,0.01,0
"792",28,71,27,20,7,9,9,4,11,3,10,5,11,7,6,8,1,1,56,2,51,4,39,1,8,5,8,3,4,30,0,0,24,1,1,0,2,1,2,1,4,0,0,0,1,7,0,0,0,0,0.01,0
"793",62,23,13,19,4,30,2,7,17,22,4,3,6,33,23,7,73,2,2,4,7,6,1,10,7,15,7,8,2,11,2,6,0,1,1,3,3,1,3,22,0,1,2,2,3,2,0,1,0,0,0.01,0
"794",111,17,10,20,8,33,7,7,4,8,5,20,8,3,10,2,26,1,7,13,4,3,3,7,3,2,8,2,3,5,2,2,4,0,8,20,0,16,9,65,0,0,1,0,1,0,0,2,0,0,0.01,0
"795",18,34,36,9,21,19,13,13,72,8,20,18,8,9,11,6,11,2,10,22,2,6,17,8,3,1,10,3,7,12,14,2,1,6,4,3,3,7,8,3,9,0,0,0,0,1,1,0,0,0,0.01,0
"796",2,8,15,6,0,1,163,2,7,2,61,1,19,14,0,4,2,0,2,3,0,154,1,2,0,3,3,1,1,3,0,0,2,0,8,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0.01,0
"797",30,20,41,23,19,14,10,24,18,16,9,15,6,5,9,5,3,5,38,14,11,9,9,7,6,6,14,3,6,23,6,3,4,15,1,5,8,1,1,13,3,2,1,2,1,1,0,0,6,0,0.01,0
"798",52,12,84,16,5,6,10,11,4,4,2,9,109,7,5,13,19,5,3,21,7,2,3,1,2,5,3,0,2,3,4,9,33,1,0,0,2,0,4,1,0,3,0,5,5,0,1,0,0,0,0.01,0
"799",20,30,11,5,34,27,5,5,61,2,11,25,57,6,3,1,2,7,85,2,1,2,2,2,4,30,9,2,0,10,2,16,1,2,0,1,0,3,0,1,0,6,0,1,0,0,1,0,1,0,0.01,0
"800",13,15,20,13,3,5,77,4,4,2,2,3,3,4,3,35,6,4,4,4,3,8,14,2,2,134,29,3,5,5,0,35,6,1,2,0,4,5,2,0,5,0,4,0,1,0,0,0,0,0,0.01,0
"801",80,14,12,27,7,28,18,26,6,14,59,29,5,12,7,11,2,18,25,6,5,8,13,0,2,1,7,1,1,5,2,10,2,1,1,3,4,5,1,0,2,1,1,1,0,1,8,0,0,0,0.01,0
"802",1,36,307,6,5,56,0,0,0,1,1,3,4,2,0,3,0,2,1,5,2,0,10,8,0,4,1,8,0,25,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,0.01,0
"803",64,24,188,4,18,4,28,2,24,6,13,4,1,16,6,4,6,1,7,7,14,1,4,2,2,6,1,1,2,3,2,2,1,4,7,1,2,1,0,10,0,3,0,1,0,3,0,0,0,0,0.01,0
"804",15,26,22,10,31,23,18,12,35,10,28,12,21,19,10,11,1,5,12,8,13,1,1,3,2,6,10,1,10,1,2,4,13,2,2,1,80,3,1,0,1,0,3,0,1,0,1,0,0,0,0.01,0
"805",2,38,7,1,1,1,0,4,4,0,1,0,0,385,6,0,0,11,0,2,0,4,4,0,1,1,1,1,2,0,6,0,0,6,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0.01,0
"806",8,17,14,12,6,15,4,11,9,27,46,3,59,7,1,9,3,36,11,4,2,3,2,78,9,7,1,3,6,8,18,7,6,2,2,1,4,3,9,2,1,10,2,0,3,2,3,0,1,0,0.01,0
"807",62,12,9,61,133,15,4,5,4,12,13,9,15,3,1,3,4,4,30,22,1,7,3,24,2,3,4,1,1,4,3,0,2,0,3,1,0,0,0,2,4,2,0,4,1,1,0,1,1,0,0.01,0
"808",1,3,17,5,0,6,6,19,15,9,1,3,0,21,0,0,2,2,1,4,7,4,0,0,2,1,0,0,1,1,0,1,0,1,0,0,0,360,0,0,5,0,0,0,0,0,0,0,0,0,0.01,0
"809",68,7,39,21,8,4,5,26,6,4,79,1,0,33,8,1,11,20,2,2,2,12,53,5,1,6,1,0,0,0,3,12,2,3,41,0,1,0,2,1,1,0,2,1,0,0,1,0,1,0,0.01,0
"810",110,101,11,8,13,8,7,7,2,7,6,6,6,3,21,6,3,4,3,14,18,6,20,8,2,3,1,4,2,3,2,1,2,2,55,3,3,0,1,2,0,2,2,0,2,1,0,1,0,0,0.01,0
"811",53,33,21,12,24,11,8,22,6,7,7,6,28,4,6,7,31,8,33,25,5,3,2,5,13,2,46,15,9,0,0,9,2,6,3,1,0,1,2,0,4,0,0,0,8,0,0,0,0,0,0.01,0
"812",63,89,2,23,10,4,1,3,17,2,2,2,204,2,0,22,23,0,1,0,2,1,1,2,0,2,0,0,1,2,3,0,1,0,0,1,2,0,3,0,0,5,0,0,0,1,0,0,0,0,0.01,0
"813",17,15,9,18,7,7,9,8,2,4,2,2,83,3,3,3,16,5,1,0,0,0,2,5,16,6,130,8,13,64,3,3,2,1,5,1,2,1,3,4,4,1,0,2,0,1,3,0,0,0,0.01,0
"814",14,13,24,20,14,5,13,8,3,13,5,7,13,7,5,13,38,4,12,2,6,3,8,0,9,1,3,0,30,4,1,0,1,2,173,5,0,2,1,1,0,0,0,3,0,1,0,0,1,0,0.01,0
"815",19,51,4,11,24,22,11,20,6,5,17,6,18,7,9,8,12,24,2,21,5,12,4,5,6,7,9,0,14,2,19,69,3,8,4,1,1,14,1,2,0,0,4,0,2,0,0,0,2,0,0.01,0
"816",10,17,53,32,12,4,3,19,33,10,1,6,30,9,15,4,8,40,6,9,3,9,2,2,7,2,4,54,9,4,1,18,1,8,13,14,2,0,0,1,0,1,0,2,2,0,10,1,0,0,0.01,0
"817",9,12,341,3,2,2,9,5,2,4,3,2,8,1,20,3,3,11,0,5,0,7,0,3,3,3,13,2,2,5,3,2,1,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0.01,0
"818",23,134,11,18,4,6,22,34,9,10,11,16,3,17,37,3,3,1,7,8,6,4,6,0,4,4,3,4,5,5,2,4,2,3,34,0,2,0,2,14,1,0,3,0,3,1,1,2,0,0,0.01,0
"819",10,63,3,7,71,89,8,20,7,107,8,6,5,7,3,4,4,2,3,4,7,8,4,3,1,2,3,2,3,0,17,0,1,1,1,0,0,0,3,1,2,0,1,0,4,0,0,0,1,0,0.01,0
"820",35,7,33,21,14,15,5,30,15,21,68,50,5,7,17,5,9,13,7,14,6,2,2,3,3,20,4,5,14,0,1,7,2,1,3,5,5,2,1,1,2,2,1,2,2,0,3,0,0,0,0.01,0
"821",32,15,11,8,15,8,25,22,3,4,7,6,16,9,9,15,4,6,7,8,3,2,7,0,4,186,2,3,15,0,11,5,1,7,2,5,0,0,1,3,1,1,0,0,1,1,3,0,0,0,0.01,0
"822",42,5,42,10,7,15,7,16,34,6,12,5,9,3,3,7,2,3,3,2,2,13,111,59,1,4,1,6,18,2,2,1,11,3,4,1,0,2,0,16,1,0,0,0,1,0,1,1,0,0,0.01,0
"823",22,9,4,15,22,8,231,42,7,7,9,25,10,14,1,2,4,5,3,6,6,5,1,8,2,2,1,0,2,2,1,0,1,3,3,0,4,0,0,5,0,1,1,0,0,0,1,0,2,0,0.01,0
"824",46,14,25,14,38,49,27,13,6,11,12,8,3,4,7,5,9,7,4,33,31,33,5,1,2,6,4,6,2,3,7,2,7,1,5,1,2,2,5,1,0,14,2,2,8,1,1,0,2,0,0.01,0
"825",2,2,2,0,3,0,13,4,5,1,2,5,2,2,2,2,2,0,14,1,0,1,0,421,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.01,0
"826",24,7,35,24,29,2,3,4,25,31,13,42,4,12,4,14,7,106,7,3,8,14,2,4,6,12,4,1,6,6,0,4,1,5,0,11,2,7,0,2,0,0,1,2,0,1,1,0,0,0,0.01,0
"827",17,10,7,1,2,2,7,1,1,1,0,0,0,6,0,2,3,2,3,1,2,0,416,1,0,0,0,0,2,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.01,0
"828",44,11,8,14,7,7,14,2,27,14,8,16,0,20,96,2,3,8,54,1,10,8,9,1,3,1,0,2,7,1,3,4,1,1,15,2,2,0,1,24,9,1,0,0,34,1,0,1,0,0,0.01,0
"829",25,4,137,5,32,9,8,8,3,2,11,2,6,1,11,9,35,5,4,2,21,7,4,75,0,2,11,6,2,9,1,6,3,1,16,2,1,0,0,3,1,5,3,0,0,0,0,1,0,0,0.01,0
"830",233,5,120,7,15,4,7,0,11,4,13,2,2,10,9,1,1,3,1,4,1,1,3,7,1,2,4,1,4,7,1,0,2,1,1,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0.01,0
"831",17,6,99,3,163,2,6,5,11,6,11,5,11,8,2,5,7,2,1,1,1,4,0,13,28,1,6,21,5,3,2,2,11,2,1,3,1,8,0,0,0,1,6,0,1,0,1,0,0,0,0.01,0
"832",32,11,78,1,8,6,3,3,68,1,1,178,8,20,6,1,7,24,6,1,1,1,1,1,1,0,2,1,3,7,0,0,5,1,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.01,0
"833",71,18,12,34,11,9,14,20,31,17,13,74,9,20,5,8,18,1,2,2,7,2,3,1,2,4,5,2,12,2,0,4,3,3,3,13,5,3,11,1,1,10,1,0,1,1,1,1,0,0,0.01,0
"834",14,10,14,13,7,1,34,6,161,7,7,8,1,13,4,4,8,0,6,56,1,1,20,1,21,1,4,10,1,1,18,1,6,4,5,2,3,2,2,2,0,3,0,2,2,2,1,1,0,0,0.01,0
"835",41,15,7,31,21,16,7,145,15,4,9,6,30,4,18,3,12,6,3,3,0,1,10,2,34,1,3,0,9,1,2,1,2,3,9,2,1,2,2,5,1,1,0,3,0,3,2,0,0,0,0.01,0
"836",17,55,11,15,3,15,17,34,7,19,10,13,38,40,10,11,12,9,9,1,7,1,10,3,6,7,3,7,10,0,6,4,11,5,1,37,3,3,3,4,0,3,2,0,0,1,2,5,1,0,0.01,0
"837",130,8,34,19,15,8,10,15,13,9,3,21,10,9,1,1,2,2,4,3,4,2,2,4,3,1,3,21,1,1,1,3,2,1,3,0,63,41,2,5,2,1,2,5,0,6,0,0,0,0,0.01,0
"838",14,47,11,24,16,9,6,7,9,7,32,16,9,30,8,3,9,7,17,6,8,8,2,57,7,48,11,8,13,3,6,3,0,3,4,1,4,2,2,0,1,0,0,7,0,3,1,1,1,0,0.01,0
"839",66,5,4,12,4,2,3,307,1,2,1,1,4,24,2,3,1,0,4,0,1,10,1,1,1,0,27,1,0,2,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"840",31,10,44,14,7,19,208,5,3,6,6,21,2,2,2,8,1,5,5,17,2,8,2,0,6,6,5,0,0,20,2,3,0,2,0,0,7,9,1,3,2,1,0,0,4,0,0,0,0,0,0.01,0
"841",130,12,8,14,7,8,6,20,8,25,6,6,18,5,2,7,4,6,3,3,2,2,7,2,3,40,98,8,1,0,1,6,2,3,0,4,5,1,0,1,6,0,0,0,1,1,1,3,0,0,0.01,0
"842",17,155,8,7,7,8,34,4,30,9,5,11,25,1,69,2,10,6,1,3,1,1,5,4,3,3,17,7,13,1,2,4,1,0,4,1,8,1,1,1,0,1,0,0,2,0,3,0,1,0,0.01,0
"843",31,3,123,13,168,2,4,11,6,9,14,2,3,5,5,6,2,0,4,3,2,1,2,5,3,2,0,8,2,1,2,6,1,0,1,1,2,1,28,0,0,1,4,3,0,2,0,0,0,0,0.01,0
"844",14,16,10,46,3,5,9,15,4,34,56,7,2,5,4,18,10,13,1,2,1,16,1,3,4,1,12,55,3,16,1,7,1,6,2,5,7,3,3,2,0,2,1,62,1,0,2,0,0,0,0.01,0
"845",9,14,16,18,7,3,6,5,4,56,1,6,226,6,0,4,0,1,2,12,2,3,1,1,1,8,11,0,9,0,2,2,2,0,7,1,2,1,2,1,0,16,10,2,1,0,10,1,0,0,0.01,0
"846",23,4,147,48,9,8,36,5,13,5,1,81,1,5,6,6,1,13,1,12,2,11,7,2,4,1,0,7,3,6,2,2,1,1,2,3,5,1,4,0,5,1,0,0,2,0,0,0,0,0,0.01,0
"847",1,3,4,2,3,2,0,2,1,3,1,1,1,2,1,1,1,0,1,2,443,2,0,0,2,1,8,0,3,2,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0
"848",30,7,15,6,10,124,4,2,7,5,5,22,57,11,3,3,2,3,9,2,7,5,0,11,2,1,64,17,4,3,1,1,4,11,1,10,4,1,0,1,0,2,12,5,0,0,0,0,0,0,0.01,0
"849",25,14,20,5,8,11,14,7,5,5,29,5,13,4,8,10,119,10,26,6,14,35,3,9,6,11,15,2,3,4,1,3,6,7,2,1,4,3,3,1,5,1,0,0,2,2,1,0,0,0,0.01,0
"850",15,21,7,13,13,13,5,70,8,87,11,15,5,1,14,13,8,3,12,4,4,3,48,5,3,6,12,1,2,7,8,2,0,1,12,17,1,4,0,2,1,1,3,0,5,4,0,3,0,0,0.01,0
"851",27,121,68,16,10,14,26,8,17,10,28,14,4,13,2,3,4,2,2,3,2,2,2,7,16,2,2,1,0,5,0,4,1,8,2,2,35,1,0,6,1,1,1,0,1,1,0,0,1,0,0.01,0
"852",10,10,29,8,9,75,3,7,18,5,2,10,4,17,20,5,7,5,5,10,15,1,3,12,4,42,3,16,10,4,62,3,6,9,2,3,0,1,1,4,10,1,1,0,2,2,0,16,0,0,0.01,0
"853",41,177,38,8,32,5,16,5,2,4,4,9,2,1,4,8,3,2,2,2,7,7,1,2,4,7,0,2,58,3,4,8,5,2,0,2,2,0,0,0,2,13,1,0,1,0,3,1,0,0,0.01,0
"854",9,10,8,4,45,11,111,9,10,63,1,3,4,82,4,46,2,10,3,3,10,0,1,1,7,3,6,1,3,1,4,2,1,0,0,2,0,3,1,1,3,0,0,3,1,1,0,0,0,0,0.01,0
"855",21,26,17,8,7,26,4,6,17,16,7,126,5,6,10,58,4,9,8,2,46,4,2,5,2,13,4,4,13,1,1,3,0,0,1,2,1,4,1,1,1,2,1,0,0,2,0,0,0,0,0.01,0
"856",61,11,12,27,8,10,54,12,10,3,38,13,4,40,2,5,11,18,3,3,2,2,3,52,5,10,27,1,2,8,15,3,1,1,0,0,2,4,2,1,0,0,0,1,2,0,2,1,0,0,0.01,0
"857",33,13,10,62,14,92,4,3,9,6,7,30,4,3,25,50,10,5,3,11,1,9,10,2,14,2,8,2,2,3,1,5,1,2,2,2,2,19,2,1,0,0,0,1,1,3,1,1,0,0,0.01,0
"858",30,6,35,32,13,33,15,1,4,2,4,16,3,4,3,10,4,1,2,12,2,0,13,2,86,6,0,3,2,88,17,3,22,1,1,0,1,14,2,1,0,0,1,0,1,0,1,1,0,0,0.01,0
"859",8,16,6,6,287,15,5,3,8,3,1,6,8,8,2,4,7,25,3,7,1,3,1,6,1,17,2,1,1,1,0,22,0,3,1,3,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.01,0
"860",37,99,42,20,14,9,16,4,8,12,15,9,10,8,1,7,2,12,8,6,2,8,4,3,1,11,14,9,4,9,6,4,2,13,4,3,4,2,2,1,36,1,0,0,0,0,7,0,5,0,0.01,0
"861",33,22,25,30,10,15,53,13,5,6,3,3,12,10,5,7,3,2,2,13,2,82,8,5,6,2,7,4,0,5,5,1,2,4,5,54,4,0,5,2,0,1,5,3,0,3,0,0,0,0,0.01,0
"862",33,49,56,6,5,4,142,4,6,4,2,3,3,2,15,59,5,4,3,2,2,7,1,3,0,1,2,47,2,1,5,1,0,1,0,2,0,0,7,0,1,1,0,1,0,0,0,1,0,0,0.01,0
"863",13,105,20,7,9,22,8,13,11,81,11,18,10,5,3,23,8,20,2,5,3,3,16,2,4,2,3,7,10,13,2,2,6,5,1,4,0,2,1,2,0,2,6,3,0,0,0,1,2,0,0.01,0
